objectid,equipamien,x,y,identifica,idclase,usuario,estado,codvia,numportal,idsubclase,telefono,globalid,created_user,created_date,last_edited_user,last_edited_date
24523,INFOCIUDAD - EL CELLER DEL SIGLO XIII,725449.77500007,4373114.41675017,010268,22,Cristina Córdoba Hernández,3,8100,29,,963924463,{DDBC773E-CA16-461F-B96A-0A9ED52B1A30},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24524,INFOCIUDAD - ASOCIACIÓN DE VECINOS MARXALENES,724835.0941604,4374309.38755796,000519,22,Test Admin,3,28260,5,,634560286,{6ADBDD3F-65B8-425D-8910-E87F9BA498D5},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24525,INFOCIUDAD - BIBLIOTECA HISTÓRICA MUNICIPAL,723495.26501488,4371630.080821,000018,1,Desarrollo Admin,3,81319,1,,963525478,{FD4C1CC3-3173-497F-B6B8-385D2079B875},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24526,INFOCIUDAD - COMPLEX PISCINES PARC OEST,724149.56,4371957.43,003570,6,Test Admin,3,0,S/N,,963822054,{3E1A04E8-2601-4041-B2C8-831654215DBF},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24527,INFOCIUDAD - ESTADIO CIUTAT DE VALÈNCIA,726605.82474547,4375035.93033213,010262,6,Cristina Córdoba Hernández,3,69360,44,,963379530,{97120C1D-3B9E-427E-B847-EF535F93E004},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24528,TABERNA ESPAÑOLA LA BODEGUITA DE MARÍA,724591.12569242,4374071.5062504,009164,57,WEBSERVER,3,1890,10,,963479682,{FD793480-1F1D-4F25-9E2F-EA152E76E0F8},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24529,ARROZ Y TARTANA,726070.7275881,4372292.2458237,009001,57,WEBSERVER,3,49770,8,,963572306,{5555F72F-03F5-4A7D-A8BE-C4BE69048434},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24530,CASA BALAGUER,725944.36416846,4374911.6151716,009003,57,WEBSERVER,3,62610,202,,963650201,{E2AEAA42-C8F5-4017-9557-1AD527B1C126},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24531,MARISQUERÍA LOS TRES MARES,726482.00138325,4371197.80793698,008897,57,WEBSERVER,3,57630,139,,963341059,{4126C426-A030-4BF0-8152-A2358DD82C23},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24532,PALACE FESOL,726110.0862443,4372075.49654074,008913,57,WEBSERVER,3,35550,7,,963529323,{CCFEEA86-179E-4E6B-9C2A-17C0DFDC32AE},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24533,"AUSTRIA, 7",730251.95879471,4371650.04027053,008916,57,WEBSERVER,3,52590,10,,963716070,{DF0BC6ED-5E0F-449C-BA00-21AE692595AA},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24534,OS GALEGOS,724538.34234556,4374012.49273937,008926,57,WEBSERVER,3,60540,2,,963408431,{728553A2-C685-43BE-8319-9C8EA7D64E01},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24535,RINCÓN GALLEGO,724767.75985815,4373783.14345182,008927,57,WEBSERVER,3,38370,13,,963495613,{60300D31-88F8-4F35-A6BC-2BFFF3A465D0},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24536,EL ROMERAL,726489.28570471,4371957.65603351,008937,57,WEBSERVER,3,46320,62,,963951517,{8C5D1CA7-0ABF-4983-A564-9550E1FA0A50},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24537,EL GASTRONOMO,726950.39436536,4373686.09720862,008945,57,WEBSERVER,3,61410,149,,963697036,{E3F7F6D6-9314-41A3-97F2-E07AEB7CCF5D},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24538,LUSO-GALAICO,724471.97702747,4372211.31399064,008972,57,WEBSERVER,3,46560,23,,963855003,{0C78C6AD-047C-40C5-A53F-53A242286818},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24539,GINO'S RISTORANTE,726354.29053998,4371941.42181083,008983,57,WEBSERVER,3,46320,49,,963092006,{4682FF11-5336-4FD3-BC99-52A54CC66F87},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24540,ASSAGI RISTORANTE,726450.73380764,4371803.91682005,009014,57,WEBSERVER,3,19920,26,,963440175,{EC13C80B-215E-400B-A652-2F138C603FC2},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24541,AGAPE (COCINA MEDITERRÁNEA),724133.65845489,4373459.34740362,009017,57,WEBSERVER,3,59490,19,,963295500,{6F29E8FC-0955-42A2-85DD-326B7A1F6C42},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24542,QUIOSCO C. DOCTOR J.J. DOMINE,729491.33667421,4371345.72511622,008397,46,WEBSERVER,3,0,S/N,49,,{38762A6A-CD87-48B6-A7B6-0C1D76A3CEC6},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24543,QUIOSCO C. FUENTE ENCARROZ,729834.90868802,4373612.00266634,008399,46,WEBSERVER,3,0,S/N,49,,{DA690FB9-7EFA-46B0-AF6A-FAB579E26DBD},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24544,QUIOSCO C. JOSE AGUILAR,728855.47707116,4371930.66397033,008402,46,WEBSERVER,3,0,S/N,49,,{C885093C-252A-4A17-B11A-D6EA1AA23B77},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24545,QUIOSCO C. PROGRESO,729667.34212307,4372099.30036427,008404,46,WEBSERVER,3,0,S/N,49,,{0A7BC854-4AA9-4074-B56A-EBF1360331F2},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24546,QUIOSCO C. VENEZUELA,724719.31313419,4370553.3326701,008406,46,WEBSERVER,3,0,S/N,49,,{84849AE3-5EAF-490D-9477-6F05F8F542EE},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24547,QUIOSCO C. CAMPANERS,723681.3630296,4370798.09801234,008410,46,WEBSERVER,3,0,S/N,49,,{A185412E-15AF-47B3-B84E-FAD0A2F95BDC},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24548,QUIOSCO AV. CID,722455.30233763,4372118.34007275,008411,46,WEBSERVER,3,0,S/N,49,,{B926F6C0-B059-4DBC-91E6-9DDE625F32C9},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24549,L´EMBARCADOR (PARADOR DE TURISMO EL SALER),732593.81377517,4355856.58955241,009129,57,WEBSERVER,3,42390,151,,961611186,{F4513D05-4E26-46B2-9CD2-A616DFEB0D14},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24550,EL ENSANCHE,726755.46496487,4371789.3741964,008874,57,WEBSERVER,3,66420,26,,963340670,{5F307684-46C8-4D89-80DA-F7F5BC07B498},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24551,LA MUÑECA,730227.46932436,4371835.04455771,008909,57,WEBSERVER,3,52590,64,,963712083,{D3483C80-BEE2-41B0-B35F-9F50487D658F},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24552,LA ROSA,730225.35937047,4371851.13492665,008910,57,WEBSERVER,3,52590,70,,963712076,{1F1A79A5-A58C-40D5-9530-6BF1728B2289},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24553,MESÓN EL REBECO,727693.77061446,4373078.77612375,008931,57,WEBSERVER,3,81348,7,,963693866,{6D9FAAE7-173C-4312-BA74-F274121A9CB0},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24554,BLITZ,728082.52602107,4372628.91044379,008932,57,WEBSERVER,3,24420,79,,963935562,{73399C9E-6E2A-44B4-9B10-62011733612A},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24555,LOS ARCOS,725572.5148222,4373328.59324535,008939,57,WEBSERVER,3,11400,10,,963917131,{E264759F-486A-4C0B-95D1-55169B6FC32E},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24556,MESÓN CASTILLA,724651.99710274,4374628.51883825,008940,57,WEBSERVER,3,57420,41,,963401965,{7CB8DCCC-8A71-4CCA-9748-7CE3ECAD8179},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24557,JOAQUÍN SCHMIDT,725568.26041824,4373703.42847229,008946,57,WEBSERVER,3,77370,7,,963401710,{7420FAFA-4C1B-4B9F-B0B1-07DE5AA9482B},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24558,PILSENER,726658.26465672,4372118.07957288,008952,57,WEBSERVER,3,46320,75,,963951024,{7BBBA89E-A8AE-41FF-AE7B-6A21CC5FB7F9},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24559,ELS CAPELLANS,727326.45366582,4372300.68965328,008962,57,WEBSERVER,3,22650,4,,963612225,{E7C74A4C-167E-48DF-97F7-8BD9ADE9024D},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24560,AGRICULTURA,726016.67929468,4372562.17492819,008963,57,WEBSERVER,3,19530,12,,963941226,{10D831F5-9C09-4C7F-80BB-B118130126AC},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24561,L'ANDANA,731271.87409438,4354644.47823644,008993,57,WEBSERVER,3,39570,5,,961620217,{A04B0CA7-4D52-43D4-83E9-D564EC681CB5},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24562,ESTANCO C. ABEN AL ABBAR,727762.84659376,4371999.05814428,008516,46,WEBSERVER,3,0,S/N,49,963697885,{4DCC9C0C-9B1E-451D-9B23-A7CDA94577A8},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24563,ESTACIÓN JOAQUIM SOROLLA - ALTA VELOCIDAD,725176.03274839,4371142.25882308,008123,22,u19769,3,69330,171,,,{153DF088-DB2C-4D47-AF38-5C2190428859},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24564,ABASTOS,724690.63355489,4371796.93539788,008750,50,WEBSERVER,3,1320,19,54,963841874,{8907C804-4787-4945-BFCC-6D62E8643526},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24565,HOSTAL RESIDENCIA BISBAL,725300.33965258,4372565.43812663,008751,50,WEBSERVER,3,58140,9,54,963917084,{3537A926-D046-4792-9CE3-D9261C02CDA5},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24566,CENTRO DE EDUCACIÓN INFANTIL NUNO NONO,723813.77802275,4373913.20468257,008743,7,u19769,3,81404,4,25,963463846,{99AA0FAB-1D33-4DD3-AD6C-E63821DC2A0F},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24567,HOSTAL RESIDENCIA NORTE,725367.93649826,4372138.50999982,008754,50,WEBSERVER,3,52950,8,54,963512409,{09CBCDDA-116D-440F-9713-25A1CB4F5E74},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24568,HOSTAL RESIDENCIA VENECIA,725618.92772477,4372309.3479262,008755,50,WEBSERVER,3,27210,5,54,963524267,{D89EB21E-D0BF-4FF6-9EB6-5BE1AF3381F3},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24569,HOSTAL RESIDENCIA LA BARRACA,730238.96108119,4371752.62561079,008757,50,WEBSERVER,3,52590,36,54,963716200,{F9D0348C-53B8-4D19-B11B-BF0D82D6CFD8},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24570,BLAYET,732947.97638045,4354483.51714903,008760,50,WEBSERVER,3,32880,17,54,961777454,{256D573C-96F4-4B66-929A-F87F62515429},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24571,HUSA REINA VICTORIA,725792.33734871,4372254.99734182,008761,50,WEBSERVER,3,8580,4,55,963520487,{2A6163A4-2F1A-4D68-B19D-9F3258D25E1D},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24572,PARADOR DE TURISMO EL SALER,732593.81377517,4355856.58955241,008762,50,WEBSERVER,3,42390,151,55,961611186,{C9B5353C-DD63-4A94-950D-CC73017660C3},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24573,OPENCOR AV. CATALUÑA,727521.73075168,4373318.47423967,008626,46,WEBSERVER,3,0,S/N,47,963391058,{AA7A1CC5-9A0C-4D99-932A-5C237F5994D1},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24574,INSTALACIÓN DEPORTIVA ELEMENTAL MARXALENES,724786.55312423,4374194.21105206,005186,6,,3,68880,13,,,{2C5B6C8B-942E-478A-897F-7BDB2C53CCFF},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24575,INSTALACIÓN DEPORTIVA ELEMENTAL TRES FORQUES (c),723933.55077689,4371552.10113048,005194,6,,3,73950,70,,,{F1F766BA-B54E-488E-95C8-BF76B124DDFC},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24576,INFOCIUDAD - ESCUELA INFANTIL MUNICIPAL SOLC,723927.4980647,4371500.50825113,007394,7,Test Admin,3,0,94,24,963013205,{58507E18-9FD4-48A1-ABAB-2642FF46B0E2},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24577,INFOCIUDAD - ASOCIACIÓN VECINAL Y CULTURAL TRES FORQUES,723430.23026272,4371471.13654194,000544,22,Test Admin,3,73950,98,,,{5E683DA4-6897-4E12-9F24-7B42039222EB},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24578,INFOCIUDAD - COLEGIO PÚBLICO TEODORO LLORENTE,724718.79,4372454.34,002497,7,Test Admin,3,39960,59,31,961205780,{6E87A783-3F33-458C-9441-70C815C831F7},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24579,INFOCIUDAD - CORREOS - SUCURSAL N. 8,724328.8,4372153.52,002921,5,Test Admin,3,18390,22,,963859616,{A6244E10-0843-435A-9743-62D00121FB4D},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24580,INFOCIUDAD - SERVICIO DE PATRIMONIO,726945.45308851,4372672.15101089,010274,11,Mariam Moreno Micó,3,5100,S/N,,962081212,{4AF7CFCA-0AB5-430A-A5D3-1385EDB24620},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24581,INFOCIUDAD - CORREOS - SUCURSAL N. 7,725264.18,4371207.26,002922,5,Test Admin,3,69330,175,,963102010,{C98471C7-3D71-4F4D-AFBE-47B66D8E94CE},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24582,INFOCIUDAD - CORREOS - SUCURSAL N.16 - CASTELLAR-OLIVERAL,727123,4367913.02,003702,5,Test Admin,3,660,76,,963754395,{CB151149-0995-408B-8C18-81C644A978F0},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24583,INFOCIUDAD - CORREOS - SUCURSAL JOAQUIN COSTA,726580.31141496,4371683.58091919,010016,5,Test Admin,3,38430,39,,963340489,{F5C135CC-E5E1-4179-9E3E-22D44D3946F2},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24584,INFOCIUDAD - CLUB CICLISMO SAN MARCELINO,724355.26307521,4369313.17667281,003196,22,Test Admin,3,7290,39,,963448098,{CDE6A889-5C61-44E7-AE01-5C7D32D50AF1},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24585,INFOCIUDAD - CORREOS - SUCURSAL N.18,727246.17559679,4370450.22444484,007344,5,Test Admin,3,81540,7,,963354067,{AF3FE5FE-8626-408C-B781-6AEAA34ED66E},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24586,INFOCIUDAD - FONOTECA MUNICIPAL,726013.83958545,4373027.25,005623,1,Test Admin,3,55320,6,,963525478,{129F2872-B90C-4D3F-9FA9-4E4FDEC187E0},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24587,INFOCIUDAD - TELÉGRAFOS,725762.024,4372164.505,006491,5,Test Admin,2,17760,24,,963102730,{05A7E920-426D-43DC-92DE-6D97692A3362},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24588,INFOCIUDAD - CLUB BALONCESTO CLARET BENIMACLET,726911.48413632,4373858.01869754,003198,22,Test Admin,3,25170,24,,690797359,{1958927B-F78C-4C57-820D-502E1C279D79},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24589,INFOCIUDAD - ASOCIACIÓN DE VECINOS VILANOVA DEL GRAU,728507.358,4371365.723,009848,11,Test Admin,2,65130,22,,963308360,{D9071EA2-EC3C-47D7-BC1B-4CDE9399A608},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24590,INFOCIUDAD - ASOCIACIÓN DE VECINOS AMICS DEL CARME,725370.15256367,4373241.0828785,010279,22,Paula Pérez Payá,3,4770,51,,,{15378B66-C0E0-42B6-8E14-742BB9C3ED4C},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24591,INFOCIUDAD - CRIPTA DE LA CÁRCEL DE SAN VICENTE,725859.822,4372863.393,002177,10,Desarrollo Admin,2,7110,1,,962084573,{32A4F3EF-D34A-48CB-BBFE-A5D6605E0EFB},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24592,INFOCIUDAD - ACTUALIDAD FALLERA,725403.53745688,4372493.15199852,006499,22,Test Admin,3,8790,21,,962056300,{B2ECAFFD-6BEA-4D5E-91C6-5CE2341BC683},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24593,QUIOSCO C. PIANISTA AMPARO ITURBI,725273.96132873,4370525.9479776,008704,46,WEBSERVER,3,0,S/N,49,,{641C4D35-4D6E-4CBA-BDB1-5B1080B0C3B6},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24594,QUIOSCO C. PEDRO DE VALENCIA,729072.95911226,4372161.96627953,008705,46,WEBSERVER,3,0,S/N,49,,{412302FB-7E2D-4041-BA55-7870BB559D5D},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24595,QUIOSCO C. PEDRO ALEIXANDRE,726839.30603855,4371207.6046735,008706,46,WEBSERVER,3,0,S/N,49,,{88563C8D-4EEA-4185-A849-E0C9003A54A1},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24596,QUIOSCO C. NICASIO BENLLOCH,724509.46049467,4374138.7580522,008712,46,WEBSERVER,3,0,S/N,49,,{F45A71A8-2B4A-4041-90A4-5D482B132544},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24597,QUIOSCO AV. NAVARRO REVERTER,726448.04846918,4372448.03940247,008713,46,WEBSERVER,3,0,S/N,49,,{FA26F706-781C-46C2-9AAF-40774FF0C1F7},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24598,QUIOSCO PL. MURCIA,722926.84144102,4371617.11892251,008716,46,WEBSERVER,3,0,S/N,49,,{A67BEC46-CBB2-4EDB-9EDC-651C1DE4D5B5},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24599,ESTANCO C. GUILLEM DE CASTRO,725055.61715497,4372228.32106194,008255,46,Test Admin,3,0,57,49,963514204,{E8351ADF-685A-4689-AF93-CD89BD1B5F5E},ADM_GIS,20220908104230,appinfociudad,20220927064135
24600,CENTRO ESPECÍFICO DE EDUCACIÓN A DISTANCIA CEED,722745.88623825,4371547.99145617,002565,7,u19769,3,16230,34,,963794362,{04A74702-E5F7-48C8-A8DB-889BBE839B1F},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24601,CENTRO DE FORMACIÓN PROFESIONAL C.A.J.,725702.96714053,4370769.46481237,002570,7,jose,3,24090,1,45,963732199,{1C842106-C9A9-4623-8165-E681D3FDA3F2},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24602,LA VID,724901.38402265,4371838.65402777,009035,57,WEBSERVER,3,36000,24,,963855067,{B6C893C2-A48E-4AEA-AEE6-E89EB9722DD8},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24603,CA'N BERMELL,725376.72373452,4373133.37491745,009049,57,WEBSERVER,3,70560,18,,963910288,{0D86C454-CB68-4452-B921-5BED998C196E},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24604,BUDOAR (RESTAURANT & BAR),725655.33331112,4373126.25389954,009067,57,WEBSERVER,3,71070,22,,,{75D31FBD-A4E1-4E81-B03D-F3A152BC76D8},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24605,YUSO,725578.05371617,4373169.95398338,009084,57,WEBSERVER,3,21780,4,,963153967,{EC98515F-22A2-4F46-A228-0843DF0CCBD8},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24606,ARNADÍ (HOTEL EUROSTARS GRAN VALENCIA),723744.79977105,4374554.14101831,009101,57,WEBSERVER,3,81582,3,,963050800,{3F601539-45A1-43CF-A066-3EBD493B7EF7},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24607,ALFÀBEGA,726513.59605951,4371840.31734016,009128,57,WEBSERVER,3,19920,30,,963738815,{320FB519-7E30-4DDA-9DD2-A9E22BA4805B},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24608,PAPARAZZI,726332.29409064,4371697.326889,008890,57,WEBSERVER,3,44070,15,,963311555,{A5752288-EA69-4EFB-9BDA-16469A2788B2},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24609,OPENCOR AV. PAIS VALENCIA,717945.46016873,4368124.14757304,008628,46,WEBSERVER,3,0,S/N,47,,{6CFE506F-4818-4801-BB50-EFB70228FDF5},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24610,OPENCOR C. ERMITA NOVA,721116.401158,4378762.84008945,008629,46,WEBSERVER,3,0,S/N,47,,{FAB7BD04-A4DA-486C-9012-4EA3355C7410},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24611,OPENCOR AV. CAMP DE TURIA,712427.39956653,4382574.99129284,008631,46,WEBSERVER,3,0,S/N,47,,{FD932E99-E32B-4A36-BD8A-74F654D1FFD0},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24612,OPENCOR G.V.. FERNANDO EL CATOLICO,724707.11313238,4372585.64264023,008632,46,WEBSERVER,3,0,S/N,47,,{FE2A836A-1065-41E2-A5D1-DE86F1E09953},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24613,OPENCOR C. ISLA MENORCA,738974.03845077,4394399.59780843,008633,46,WEBSERVER,3,0,S/N,47,,{7B17E13B-FC9F-45C3-9476-E55935641B3D},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24614,ESTANCO AV. LOS PINARES,729743.76333548,4362670.23083295,008636,46,WEBSERVER,3,0,S/N,49,961830440,{3D035A17-462C-49A2-BFE9-C332A0047E50},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24615,ESTANCO C. VICENTE BELTRAN GRIMAL (ESCULTOR),728117.88286012,4371382.05071784,008551,46,WEBSERVER,3,0,S/N,49,963302239,{6CE52897-603B-43A9-800A-AA9211E9F02B},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24616,QUIOSCO C. JUAN BAUTISTA COMES,722357.96297531,4371764.2773064,008558,46,WEBSERVER,3,0,S/N,49,,{19930ED4-66C8-4C51-94C2-11F6926E17B8},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24617,INFOCIUDAD - COLEGIO PÚBLICO CEIP 8 DE MARÇ,724137.6,4371811.05,002455,7,Test Admin,3,80290,1,31,962566240,{E7728B8A-69C7-4CE4-A574-F1BBB1F7DACD},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24618,INFOCIUDAD - COLEGIO PÚBLICO LUIS VIVES,725075.49,4372189.98,002472,7,Test Admin,3,22020,17,31,962566270,{262C5288-7AC9-4EFD-9DAC-0F579CA4D91C},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24619,INFOCIUDAD - COLEGIO PÚBLICO ELISEO VIDAL,723941.8,4371005.52,002458,7,Test Admin,3,81175,1,31,962566250,{F0D034CE-68F7-41D5-93CF-75B40690C1D8},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24620,INFOCIUDAD - COLEGIO PÚBLICO MALVARROSA,729852.48,4373797.21,002474,7,Test Admin,3,58080,S/N,31,962565200,{B24ACF0A-A534-4D5F-A686-6B4808672617},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24621,INFOCIUDAD - COLEGIO PÚBLICO L'AMISTAT,728033.58,4372740.39,002470,7,Test Admin,3,80530,13,31,961205740,{24F1A6D5-ED83-4F7C-AB39-2C189D02884C},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24622,INFOCIUDAD - COLEGIO PÚBLICO JOSÉ SENENT,723056.56,4380236.06,002469,7,Test Admin,3,70890,S/N,31,962566440,{42E675D2-3349-4ABE-B4C8-E711C115854C},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24623,INFOCIUDAD - COLEGIO PÚBLICO JAIME I,728787.66,4372057.12,002467,7,Test Admin,3,38190,21,31,962566650,{8DA234D8-2017-486B-870D-8EA931757613},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24624,INSTALACIÓN DEPORTIVA ELEMENTAL MORVEDRE,726113.55845825,4374072.34828313,005173,6,,3,0,43,,,{D857612D-27F5-405E-8C33-1B1383D272A3},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24625,PISCINA MUNICIPAL ENRIQUE VELARTE (CASTELLAR),726864.38854171,4367169.87845679,005755,6,,3,0,S/N,,,{AC525C86-8E23-45E1-BEAC-A874604A359D},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24626,PACO POLIT,729784.94017062,4372923.0363922,008997,57,WEBSERVER,3,54240,2,,963710663,{63E2A12A-587D-4575-8E39-756665DAF05B},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24627,MISCELANEA,725777.43906599,4373719.79975416,009015,57,WEBSERVER,3,66330,28,,963173748,{4A81A75E-7292-4E25-82F2-589B4D7D10C7},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24628,CASA JOSUÉ,724643.92812087,4372341.77237601,009026,57,WEBSERVER,3,13290,19,,963841873,{C6BE4FDE-0718-4361-B8A0-6D0CF503730A},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24629,L´ERIÇO,730228.19930867,4371829.65443232,009069,57,WEBSERVER,3,52590,62,,963447362,{1B7FA08B-2276-4326-9D38-8589C54689A4},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24630,INFOCIUDAD - COLEGIO PÚBLICO AIORA,729002.72247242,4372185.71789529,007732,7,Test Admin,3,70620,136,36,962566870,{96741B5A-302F-45D3-97B3-ACDF1F51F1F4},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24631,INFOCIUDAD - CENTRO MUNICIPAL DE JUVENTUD CAMPANAR,723209.37291773,4373328.95832279,007318,2,Desarrollo Admin,3,74730,66,,963465748,{3267A1AB-9E8D-4667-8E5F-69D2C02C4321},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24632,POLIDEPORTIVO DE MALILLA,725814.827,4370124.921,009386,6,u19769,3,11010,23,,960018776,{AFF3FBFF-C9F6-4CD2-8F8B-1C98D3817E16},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24633,INFOCIUDAD - CENTRO DEPORTIVO CASTELLAR,727049.46843292,4367795.78388329,003183,6,Test Admin,3,660,47,,963962505,{FD6A6A07-68DB-4F85-B789-264714BDDE37},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24634,INFOCIUDAD - CLUB AJEDREZ BASILIO,724100.9957784,4372784.31807045,003187,6,Test Admin,3,56340,42,,626816690,{5C0B3E3D-FA17-46EF-84F1-8F1331301CD6},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24635,INFOCIUDAD - CLUB ATLETISMO POBLATS MARÍTIMS,729313.11429661,4371878.95549146,003188,6,Test Admin,3,50970,1,,963719843,{85746845-5178-4324-947B-A49D894FE051},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24636,INFOCIUDAD - CAU VALENCIA R.C.,723580.46752033,4371300.4956255,003886,22,Test Admin,3,31530,71,,963576044,{91B0DF3E-F73A-4A06-B582-3181526D0CE3},ADM_GIS,20220908104230,ADM_GIS,20220908104230
24637,INFOCIUDAD - ASOCIACIÓN DE VECINOS CABANYAL-CANYAMELAR,729937.783,4371931.338,010118,22,Test Admin,2,22800,14,,609631615,{6B29B4A9-CD2D-494F-91D3-0876381639AD},ADM_GIS,20220908104230,ADM_GIS,20220908104230
